{'str': '4f400b68ac3a46bc4692', 'num': 0.08353987387390249}
{'str': '37f43123dcbfb37bd302', 'num': 0.9017833367769454}
{'str': 'd4fd8f2713256dad2d47', 'num': 0.7577669188153157}
{'str': 'f2f71e7ece8abab6dd13', 'num': 0.7751467689013883}
{'str': 'fccdcef454e75fca0987', 'num': 0.011871923873991719}
{'str': 'f519eff7769912a0a71a', 'num': 0.5538596870095817}
{'str': '86853af7bf3a740286e1', 'num': 0.9614635959538941}
{'str': 'ce650d6223a9fc15e0b9', 'num': 0.13591473196771853}
{'str': '73994199b9461855b97f', 'num': 0.5555733362974481}
{'str': '8b59793f112070452186', 'num': 0.7201353736929759}
{'str': 'fb42d8f31f9c9ff00567', 'num': 0.5193878117376182}
{'str': 'ddd1c86f890b1cfee72f', 'num': 0.7638600502368363}
{'str': 'f6a0f6d5f2eb37fc06b6', 'num': 0.2027061937160397}
{'str': '85d134a2e70ebc71fcdf', 'num': 0.08126312476042497}
{'str': 'f81a9fc6c652984898a9', 'num': 0.9125140674445136}
{'str': 'ad1620633c8cc3fcfad2', 'num': 0.36435904763659566}
{'str': '262b9bd8764ac44c09d1', 'num': 0.21812492678187323}
{'str': '24a3715049774d6e3b15', 'num': 0.15549129069311818}
{'str': '4e3e5e0e51af2c1b4ae5', 'num': 0.5392006414821452}
{'str': '2eb61cfe67aab0ffdcab', 'num': 0.37225643674366005}
{'str': 'f5fec8a723b48d9c50dd', 'num': 0.045273827420551305}
{'str': '84fb37b33cd8c51a6c8c', 'num': 0.5290934793687274}
{'str': 'acd741b92578fe94ad9f', 'num': 0.19437825544538212}
{'str': '383ad3963fd53287d437', 'num': 0.860843445928611}
{'str': 'cab6bb476cf40f0bc733', 'num': 0.5832026453148891}
{'str': '6a5b003a3b2ff0113b4e', 'num': 0.4678409982070426}
{'str': '592f00d39435d0c0eb0a', 'num': 0.9426040938763814}
{'str': '8c48d176dfba30a6fbac', 'num': 0.36509100483785706}
{'str': '16f28369ca360f62f2e9', 'num': 0.018069671272186283}
{'str': 'dabc2a89010159d13d20', 'num': 0.7049630919250576}
{'str': 'e9d3b2cf7efaac11dead', 'num': 0.6194135158815282}
{'str': '60913be0d0aeb58bbad9', 'num': 0.4707750983930581}
{'str': '663195aa9318e1cbb1f1', 'num': 0.4944524661778612}
{'str': 'b1e44148d656c1bcde3b', 'num': 0.6140017502997501}
{'str': 'ceb03b121e89962456c9', 'num': 0.449798475894561}
{'str': 'b4433e2ccc065ac4ef95', 'num': 0.4992951403841617}
{'str': 'd84ad5925bfc653c1500', 'num': 0.5467670469700715}
{'str': 'ec40208e4e2a7d82d30a', 'num': 0.33029220444374796}
{'str': 'b16c4acd21f394799130', 'num': 0.7418244210322078}
{'str': '17696477dee0c71b3d73', 'num': 0.9632987120436332}
{'str': '0d7b6c59c0a19fd7dd94', 'num': 0.5029731509112894}
{'str': '4b7e47e30c2bedd239c8', 'num': 0.4790356435591663}
{'str': '9e6128ad1b395d74a0fa', 'num': 0.04149492791597975}
{'str': 'a17086ce7d4414fe6589', 'num': 0.11973302999431845}
{'str': '805ff1a1fb4391e34caa', 'num': 0.5333882238077106}
{'str': '72779f409097e947f634', 'num': 0.08911933547596318}
{'str': '458f537e40b50c5a9d8a', 'num': 0.8215038412752382}
{'str': 'ea1f8f7c7228d40d1eb7', 'num': 0.003912553758605664}
{'str': 'ead2744fd06d187f77e1', 'num': 0.5497012662473625}
{'str': '42bdc434be175b1fa91c', 'num': 0.06348771438284673}
{'str': '241fe4d6dd20c4ae5203', 'num': 0.09564120665712394}
{'str': 'c432aea98981aec89be5', 'num': 0.6347501010938679}
{'str': '2ae9c0c451d7020bfa5b', 'num': 0.17326577970706403}
{'str': 'd7c02a93ec5f0e0a56a3', 'num': 0.35458602004604145}
{'str': '971a146aa9e4247fe584', 'num': 0.3392137306122217}
{'str': '19f616883131f18b7631', 'num': 0.39893801132080386}
{'str': '86d27cb84d5b31b4fad1', 'num': 0.16694312739110184}
{'str': '5cb3a478805539a57da8', 'num': 0.9993272452563793}
{'str': '18ec54ead0c0c750181d', 'num': 0.1355296067542252}
{'str': '6a8467fd6bafcdc37144', 'num': 0.14139426270069477}
{'str': 'b0c4f90a10e477ac9508', 'num': 0.5886876926732194}
{'str': 'a99c2f57a4cad7fdd98d', 'num': 0.7052261044997603}
{'str': 'b5e78b25d08c5033eb9d', 'num': 0.29482128469366775}
{'str': 'fbe5533f6295917a1eb2', 'num': 0.6294166959899594}
{'str': '8af0853bd78bc5b077d2', 'num': 0.11066523053315236}
{'str': 'd03f630cd119a8359760', 'num': 0.3414511922875155}
{'str': '6568a414700986c86008', 'num': 0.3718692566698676}
{'str': '48443db00eed11741894', 'num': 0.044785332913394815}
{'str': '7e907808596282d2357e', 'num': 0.07557271484857575}
{'str': '8f2f85ae63e1fe5b2f92', 'num': 0.7573846938630682}
{'str': '1142f5d20d95c1904431', 'num': 0.7149813298729448}
{'str': 'dcdf05430a41b9fd4ad7', 'num': 0.19451287577276943}
{'str': 'e408684071f7b4b11a6f', 'num': 0.445914333578339}
{'str': '0844edb10525b755621d', 'num': 0.8058936272563276}
{'str': 'e2474a87200f40764893', 'num': 0.580652632855982}
{'str': 'a0489b6a57b89c8f371f', 'num': 0.0534380398599017}
{'str': '4f5fc3a6b06d1e955bf2', 'num': 0.24437994797523943}
{'str': '47bf3f7f9cb3a746e2d1', 'num': 0.9961767379100519}
{'str': '8291778d51e4cb618995', 'num': 0.9019514193504682}
{'str': '0ca906e06fd77051036b', 'num': 0.17629245610612787}
{'str': '2c5a4b282bd31a20a0b8', 'num': 0.09405643516345619}
{'str': '1456e0435dec5be31241', 'num': 0.5646969318589417}
{'str': '045050067bc51f5687ad', 'num': 0.38443754567091204}
{'str': '0dbd8a630fccbe0dbef6', 'num': 0.8422284926030594}
{'str': '9f6c685e55f747449a70', 'num': 0.5528348291063298}
{'str': '7a17b8720693a2bf2b5b', 'num': 0.17415694586117558}
{'str': '81b262c5a650b88bf594', 'num': 0.2208434777150422}
{'str': 'f2acac2bc0a9c96d2858', 'num': 0.12905928346204854}
{'str': '03b31a1ddab938d8b0d6', 'num': 0.019623967190481872}
{'str': 'f993c110b6209922148f', 'num': 0.33615344971900396}
{'str': '490039ac02aa2bf55604', 'num': 0.6057579375967025}
{'str': '70e433ec85b00efade58', 'num': 0.43070367193214343}
{'str': 'ac7886c9cd1d9c676995', 'num': 0.39655109966377833}
{'str': 'c579cd31a2d07f261810', 'num': 0.4317007097256377}
{'str': '00a7985c2b32a5c202b3', 'num': 0.25113799763823774}
{'str': '806a83242a9548e6451c', 'num': 0.4938122968371932}
{'str': 'd1dabd4f9960e0fdf93d', 'num': 0.3789830668022379}
{'str': 'fd1a758663961337d4f2', 'num': 0.8458324643696892}
{'str': '01ace167dbef5158bf2a', 'num': 0.028068402643350754}
{'str': 'fbee1faba5db2aa58b0a', 'num': 0.3538985268274145}
{'str': '372252b3a326eac4b71c', 'num': 0.4973405051390918}
{'str': '53e65aa5a0d21b6f6e1e', 'num': 0.8547175772281213}
{'str': 'd5ec43d9060c93667a27', 'num': 0.2654098617962394}
{'str': '56229b667e91cdf9d3c1', 'num': 0.6045127483930054}
{'str': 'a6ba4f4832a465fd77b5', 'num': 0.5102323342458865}
{'str': '0859851c7c7250ce7303', 'num': 0.6455735087593949}
{'str': 'd6c876a6add50b8be7cc', 'num': 0.789755603874435}
{'str': '201d4ca300e8e6de56d5', 'num': 0.003299060722599889}
{'str': '0f4443189d3ecda43bdc', 'num': 0.9918363970659572}
{'str': '5039633aa19a30a0ab3d', 'num': 0.48380675523663685}
{'str': 'd494e0542e2adbfe515b', 'num': 0.17114010939805513}
{'str': '10cec7bd0e26c4a82dfc', 'num': 0.5843428513967136}
{'str': '4cbfb91c533249a28d5d', 'num': 0.5762097394084738}
{'str': '52f699a47b9c25949688', 'num': 0.08525501926413037}
{'str': '9db0a427bdd8e8d1fed0', 'num': 0.5210008824689639}
{'str': '0087d0505253a0e4971f', 'num': 0.2480456554993582}
{'str': '4516a7f89eaea22ff6b4', 'num': 0.8591533684336612}
{'str': 'f703673a7af361166b63', 'num': 0.8371515653207658}
{'str': 'c6426d5138ce9343d7ec', 'num': 0.688918643871182}
{'str': '32f82584a110461d3ddf', 'num': 0.24081505133929293}
{'str': 'f65aa680a88b03fbc0bf', 'num': 0.8725448709873533}
{'str': '5ba3f2d4ac2c1cafd068', 'num': 0.052997956038109306}
{'str': 'f5216f4e76b270273f88', 'num': 0.6712432085808698}
{'str': '4932605bdf821da0cf9d', 'num': 0.46198281089281334}
{'str': '257010cb8523f92e21c1', 'num': 0.7393142179464375}
{'str': '876c526bf502e0735772', 'num': 0.34016078662490545}
{'str': '85a967260fd03abe9030', 'num': 0.7326806477842428}
{'str': '2c18a26a770eee2ce297', 'num': 0.28259813418077906}
{'str': '08ba0c9b9f5b9056d4c2', 'num': 0.7958486971884684}
{'str': '172af5c23055404f3763', 'num': 0.9252030216137046}
{'str': '65bb31028e5cf88f8b50', 'num': 0.8585455974409525}
{'str': '4bd65e47cbe560f97efd', 'num': 0.018286336648214885}
{'str': '77436f22fe0713e0d944', 'num': 0.35280118927873183}
{'str': 'd77927b2bcc677f704a4', 'num': 0.47852501813214565}
{'str': '354bbaa89c32835a3904', 'num': 0.4840794514522361}
{'str': '8157543f46409f8a6ad7', 'num': 0.6198600225244127}
{'str': '2039ee68bf70e9a8ac07', 'num': 0.9548764348974526}
{'str': 'd2b413ce2e0163a0b6b8', 'num': 0.14430072262357396}
{'str': 'd7a24eb997fb5fcbabed', 'num': 0.8824893385888261}
{'str': 'b86689d8d5220b02aa0f', 'num': 0.03276436984976172}
{'str': 'd8cfada7a2089f12874b', 'num': 0.9985701579677556}
{'str': '8bceeee4977d283eb4c8', 'num': 0.36212997066536534}
{'str': 'fe9e2afa63020e05277f', 'num': 0.9601848257460368}
{'str': 'b1dc0f660ace7b6e8135', 'num': 0.5470217948532022}
{'str': '4bfd90f982ea59fa0574', 'num': 0.9137721951957317}
{'str': 'e7c2bc348b38d0ebd809', 'num': 0.4429584301308567}
{'str': 'd5d42f06fb3ecff871f0', 'num': 0.49335361096538255}
{'str': 'f38974ef4c7ab565147b', 'num': 0.11491759402181423}
{'str': '96253f16ba5f8d8dcec2', 'num': 0.4731578056164647}
{'str': '7f0a9780b62b8fb97784', 'num': 0.4611839742359509}
{'str': '0e827a4b491bf531829d', 'num': 0.6607378857951743}
{'str': 'a26ffa10191d65668c22', 'num': 0.23413256289786677}
{'str': 'e6ec191e569477c788bb', 'num': 0.09253996608348036}
{'str': '1583cb79ea4e2beeee57', 'num': 0.9732427141516564}
{'str': '49ecddbeb8a7e4ac39ad', 'num': 0.41014050984889217}
{'str': '449c1bb7999778283609', 'num': 0.7631956222145708}
{'str': '2ef2894374a7b5255873', 'num': 0.9401618342716727}
{'str': '1c6dea47850172451964', 'num': 0.21512886631286476}
{'str': 'ad236a7b0652706e134d', 'num': 0.06937845387527153}
{'str': 'a8496cbdd9816709ae11', 'num': 0.7102117581651519}
{'str': 'b6c469854d59df0d1195', 'num': 0.9282893621719224}
{'str': '6031e2f3d4a35cbecd9a', 'num': 0.5956690372207075}
{'str': '58e3b06a429d7bf790af', 'num': 0.222309659487394}
{'str': '414d60cb1367c4a6f720', 'num': 0.41508169569431375}
{'str': '3fcaeaa93f179109f257', 'num': 0.41729909500471996}
{'str': '6e4cac669a8babf505c9', 'num': 0.4867962177893431}
{'str': '57f81b8ad634fc46fc50', 'num': 0.5377557564648929}
{'str': '37bea4520fa65936378a', 'num': 0.4773575815907284}
{'str': '27c31514757b706d8a5b', 'num': 0.8164617852725861}
{'str': '25fe7d1b06dcb62c9bfd', 'num': 0.3188836832581142}
{'str': '4fd8cf99b82833623bc1', 'num': 0.5150220387787058}
{'str': 'bb3fb0a1d6c914520619', 'num': 0.02210277301295005}
{'str': 'a5222100bb1d1db458a1', 'num': 0.9598741514944903}
{'str': '04a142a9862f28fd39e3', 'num': 0.6606893149800747}
{'str': '32415738f7980065ca03', 'num': 0.9902160309991233}
{'str': 'e549f96a7def48d5daa1', 'num': 0.6853430320391174}
{'str': '117c6f85306b161ab9ab', 'num': 0.23999685942253357}
{'str': 'b3ab5dd31e137acc1b0c', 'num': 0.6419066867272443}
{'str': 'f88e987b8b81d1792578', 'num': 0.13011098994825643}
{'str': 'c28e14d50485f3bca1a7', 'num': 0.6352936022647496}
{'str': 'f12b4db2bbc24b8546d6', 'num': 0.3946240496984659}
{'str': 'ae4ad49af326bd02f88a', 'num': 0.5207224758202498}
{'str': 'bfa1c982883164b47e6f', 'num': 0.5562824702679251}
{'str': 'ee043280d4c93a780476', 'num': 0.9686772592638722}
{'str': 'd506cb5bfc75a8f80dee', 'num': 0.035932933634347575}
{'str': 'fcc09cd160fc10bf410d', 'num': 0.012592835005048153}
{'str': '17f884f54d9317747df4', 'num': 0.6485646122598412}
{'str': '58ff6dfea8a2045d8319', 'num': 0.594976687561394}
{'str': '38cf18b5dd458dd4e683', 'num': 0.3537195408474628}
{'str': '873651143a4efe96d410', 'num': 0.5121135717437003}
{'str': 'b448c28048377543e168', 'num': 0.48133153520573635}
{'str': 'ae246ed5baf5008d8945', 'num': 0.34157750848262414}
{'str': '4d4f953403fa6f2747a9', 'num': 0.8089295024398826}
{'str': '83fda4a2b671b30915b7', 'num': 0.7688242237206021}
{'str': '149a135624eaf12ba1cb', 'num': 0.2121619397641482}
{'str': '91e025c83b32c6bc7646', 'num': 0.0569293650614916}
{'str': 'bcc56229f1ea6a65c4f2', 'num': 0.892385099067563}
{'str': '6e73fd9ee106b245c693', 'num': 0.6106915773331709}
{'str': '7f03ec9ccc07d10afa6b', 'num': 0.43711940545996353}
{'str': '866b360a8a183158f3d5', 'num': 0.17493133696575014}
{'str': '73bfa5341ef95f0d61a4', 'num': 0.18473594306458418}
{'str': '599adfc2c77d1478dd60', 'num': 0.7222031037979679}
{'str': '477031c0961db52deee7', 'num': 0.009015331063657483}
{'str': '514cae56bad9e20f21c7', 'num': 0.06513391540701985}
{'str': '043918c895af0377281f', 'num': 0.14487897197630473}
{'str': 'f21ddd49d26f767e7f76', 'num': 0.2444818314198417}
{'str': '2902988189a980816957', 'num': 0.32032085835098545}
{'str': '4daa4270a224467f4304', 'num': 0.33444396447694025}
{'str': 'ef04c463cc274bafff55', 'num': 0.6711416869397627}
{'str': '89a09c15ff11fd08d00b', 'num': 0.08569844645898927}
{'str': 'fd2b2baea03af5938d7c', 'num': 0.4338296915941312}
{'str': '456573741869a5dd8c55', 'num': 0.10558029762440935}
{'str': '58526e0e05e7243ac712', 'num': 0.9536963018754762}
{'str': '522de227ff924270cd75', 'num': 0.2908237601900273}
{'str': 'c386ab18378c8e4e0d9b', 'num': 0.38683399820187925}
{'str': 'ff1ecb61936dc75c8a05', 'num': 0.03761583044637973}
{'str': '80836f22d5e5f43426e9', 'num': 0.36582281693596663}
{'str': '40a99876b6fdca46417d', 'num': 0.3338524905999687}
{'str': '45745dbb059a07b00720', 'num': 0.22169055932506265}
{'str': '0b25bb1cbf40433e8252', 'num': 0.6345218769805778}
{'str': '6d2ed81813d632d1e35b', 'num': 0.29535454366407743}
{'str': '062a7d37cc1e667081e3', 'num': 0.8451244626821618}
{'str': '314e3711ec24a0e938da', 'num': 0.18791268221357216}
{'str': '408bbd68256c316c9b09', 'num': 0.5823961449265469}
{'str': 'f521cc159bde32b19207', 'num': 0.9297661483483132}
{'str': '5eac079026b003d1c951', 'num': 0.4650109651597606}
{'str': '407a984395a4fbe9d3d6', 'num': 0.8385605155446588}
{'str': 'f1e7206bec93b20d5614', 'num': 0.2749002158808912}
{'str': '103c75f27950311d025a', 'num': 0.3782501286215074}
{'str': 'c97269331ae79bcdb1ed', 'num': 0.39286803608839227}
{'str': '3c79d1cf792c061a23a1', 'num': 0.013820159395688147}
{'str': 'bb7d284f4f01e5ca1510', 'num': 0.7698769315401431}
{'str': 'e93573949f60a579f49b', 'num': 0.9044747029865747}
{'str': '186167d682ca2990d7e2', 'num': 0.07185619747943484}
{'str': '515f9423137b9e9ae708', 'num': 0.6002972730720111}
{'str': '718ad736669254b96c84', 'num': 0.2724689450670028}
{'str': '0cbde483e09515ecfb38', 'num': 0.19823379257861928}
{'str': 'c3b9e24dd4c70811ace2', 'num': 0.03558703154073839}
{'str': '75a38b61f32f4e6c822a', 'num': 0.6316657008697045}
{'str': '35210b009a58e6fe1c62', 'num': 0.4194830276573499}
{'str': 'a56358055d5913fd80ca', 'num': 0.5165785983513185}
{'str': '120255bff5b56967aa1a', 'num': 0.9346197726024208}
{'str': 'b44a1beb6e48a4b88704', 'num': 0.6998917311937376}
{'str': 'f8dd47e268a3dfce349c', 'num': 0.9978696745347467}
{'str': '5618a8b1aa963382f6c5', 'num': 0.8283795241798191}
{'str': '5559ee89f57ef9f50be0', 'num': 0.892429282230445}
{'str': '2ec78b63c2a7f7c6ea58', 'num': 0.39090323028649454}
{'str': '8abffe3cb9e7d24e1253', 'num': 0.37273477162915214}
{'str': '132f3af2d2e85dcccc49', 'num': 0.592071662633911}
{'str': 'b55077f7c784af4f0435', 'num': 0.5239390279784502}
{'str': '563fdc803142b022bfd1', 'num': 0.3041271893666312}
{'str': '7708cf11ba49fd0722c3', 'num': 0.5604521620812536}
{'str': 'cf1c829350f5aa402614', 'num': 0.21968698317934998}
{'str': '3751813e264dd2b6f44a', 'num': 0.30600325925706373}
{'str': 'e9fec5c300bc86330b27', 'num': 0.334865989711322}
{'str': 'd7a6baa60c03a32e8b54', 'num': 0.10610615466901596}
{'str': '5c2f8e18234f7c123235', 'num': 0.12513370653600697}
{'str': '19b13cbc43d2d4426b0e', 'num': 0.7044059322011187}
{'str': 'a72ee7aeaf4882ea5265', 'num': 0.11816774328519886}
{'str': 'fd7c4ff327f410c1be49', 'num': 0.7093108480201066}
{'str': 'f8db5e5895b01693a338', 'num': 0.33125627270846303}
{'str': 'b6841c35258ecc4b1011', 'num': 0.9608351514987845}
{'str': '8f56bbcb7e27f5514e16', 'num': 0.32272510529455123}
{'str': '1dc5678fb2d5b3bce1ee', 'num': 0.925580669550736}
{'str': 'bc390e330ee1c614ba64', 'num': 0.8618002532312631}
{'str': '156f31dee6ab480d0fc3', 'num': 0.6078037065288793}
{'str': 'c8811b1ed0b76adf3358', 'num': 0.05900204929101771}
{'str': '5ae756c4b8479adbd827', 'num': 0.5421775863431331}
{'str': '2542a781b7b9b2d2e304', 'num': 0.1456137206985515}
{'str': '17583c7c185637bc6241', 'num': 0.7276824155212648}
{'str': '64c02d236d6d0fa7b3ff', 'num': 0.6315925510702367}
{'str': '84d5b12dd826db367340', 'num': 0.8131899013225864}
{'str': 'ad6fc0c898b1d27ddb41', 'num': 0.3817040350734857}
{'str': 'afec6c1237948f80e55d', 'num': 0.5035901161935182}
{'str': 'dcb678a0a02650ca2a04', 'num': 0.9269046321201383}
{'str': 'cd3049c96252c2cc872f', 'num': 0.8673440770285221}
{'str': 'f3a2a0d3bbe58ee85b5a', 'num': 0.46527901281117146}
{'str': 'afe9f6e63b2d445c5048', 'num': 0.8942111634689115}
{'str': 'ba71f2d7760169df454f', 'num': 0.8677488252646883}
{'str': '19464d3beb02a6ee4290', 'num': 0.8536104753538054}
{'str': '6ad816782d16a47da00d', 'num': 0.2535104702991381}
{'str': '14ad2453058cd0cc85c9', 'num': 0.9879396866342204}
{'str': '475933886b0ac3f44bee', 'num': 0.16658278203077004}
{'str': '37d29af371f9c09b2566', 'num': 0.8797818739141503}
{'str': '30dace1859a9ba5c571d', 'num': 0.3552645821296577}
{'str': '968aefd79f65fab8d952', 'num': 0.9616165467073305}
{'str': 'd4d17113d0db5dbd8af0', 'num': 0.8487846055153381}
{'str': '86ad31358f255ccf7be2', 'num': 0.04335964327181974}
{'str': 'e4fe6819c8325046eb3e', 'num': 0.5809038002568517}
{'str': '9ef7a138202a29040afe', 'num': 0.45927373328655097}
{'str': 'fee5fcb244c955648f63', 'num': 0.01821325678910113}
{'str': 'bd40c10fad5ee3283309', 'num': 0.893266097946636}
{'str': '3d9415d694f22183de55', 'num': 0.23479394574687462}
{'str': 'ccaaf19db20d45070023', 'num': 0.16210135484005606}
{'str': '6b90ed2f09efb32c5364', 'num': 0.5569941104582433}
{'str': '5308f7554d897b10e496', 'num': 0.9274701788550748}
{'str': '1b676a23ca5b21ae3374', 'num': 0.17268063222514196}
{'str': '4d0951b36d449f29ee5d', 'num': 0.9229170698220344}
{'str': 'cec772975b6279a6d0bd', 'num': 0.947874721164212}
{'str': '193538ff7b2ad3efc88d', 'num': 0.7350917065379556}
{'str': '2cdbb6dc4936b7d8e37b', 'num': 0.8422361380857044}
{'str': '5e9ebda0f6a88113abe4', 'num': 0.10541046457469427}
{'str': '9509175351b6154b5b98', 'num': 0.10070488335024519}
{'str': 'ced990e89a7eb6e96c43', 'num': 0.8118282192676692}
{'str': '29ee9df8869144c5d928', 'num': 0.0020607051305050472}
{'str': '634053b84cbdaa2c1d5a', 'num': 0.763385404485973}
{'str': '7031c1cd98abb225aefe', 'num': 0.3851417648988411}
{'str': 'f54a60f205aee954d455', 'num': 0.10985471688624515}
{'str': '9afb41d9cab01d70baec', 'num': 0.012874346148103122}
{'str': 'fe00ba2bcf528413be24', 'num': 0.9375608794967399}
{'str': '9527302483567441f9db', 'num': 0.5740386351404447}
{'str': 'b8b1451cd12e1ff47d8f', 'num': 0.8713409429277644}
{'str': 'd0f178d5b608d0d755d4', 'num': 0.06096686511442495}
{'str': '72d682e0fa4e192d47a2', 'num': 0.23036958507632077}
{'str': '3d61386891528f8f451f', 'num': 0.5278132880064174}
{'str': 'e87e2aa4f34f5bd62bc1', 'num': 0.9804695333111496}
{'str': 'c94ede1b1e2c462732e5', 'num': 0.8936863383067344}
{'str': '9edc98f57bd419af0399', 'num': 0.7504547401902885}
{'str': '5448e67d7a8c5f07db84', 'num': 0.48628453621371426}
{'str': '1accb778ca79f1076ae8', 'num': 0.9849053814404671}
{'str': '079a37040b11d4b9b56b', 'num': 0.25188094814785034}
{'str': '5e6443207e1c34883990', 'num': 0.8843385475688175}
{'str': '49702987bae3ab1d972c', 'num': 0.7540284409124948}
{'str': '85440fb29ae002ebe70e', 'num': 0.05634974539195803}
{'str': '6849e0a3a2ee56a61dd5', 'num': 0.2848616034360453}
{'str': '36e4a8eb5ed93e39b803', 'num': 0.2943948652889874}
{'str': 'b687f47bb5b779a21fc4', 'num': 0.22453096423572572}
{'str': 'e8e73d6263293ba7daf2', 'num': 0.47636141218631545}
{'str': '75f7fa7acaf4c1c9efb1', 'num': 0.12925408056112586}
{'str': '22a183849a38a7f78db5', 'num': 0.07407875017084808}
{'str': '229163375e6a62a3fbd5', 'num': 0.7005093902348646}
{'str': '70d2ad3d4aca3c890408', 'num': 0.9756503179744173}
{'str': '1293e77f5c7cb83c6a02', 'num': 0.9190153050042749}
{'str': '7fbb1794c73a4bffe304', 'num': 0.8128404532446536}
{'str': '58220c42339e91c85f85', 'num': 0.011115236452529764}
{'str': 'adccdfdb7ef80c770ab7', 'num': 0.7815658429243265}
{'str': 'dece8d101c36feb2e66b', 'num': 0.5081921775597249}
{'str': '741f0cba7545136563b0', 'num': 0.6954251418365409}
{'str': '693fa475b9d4a17689e4', 'num': 0.6546174936655541}
{'str': '9285fb78110fea176b09', 'num': 0.5281984665581836}
{'str': '570d4d0ab38a6216ff3a', 'num': 0.3485894204635903}
{'str': '26f772f5b663a5afb25f', 'num': 0.31528709823151146}
{'str': '310855aa54487e8b200a', 'num': 0.8763569321972952}
{'str': '9ce791a6902ac98b2d0c', 'num': 0.04633032775296342}
{'str': 'd77983ca5b2f0300c2b2', 'num': 0.04416657138428093}
{'str': 'e6bdd9cdfc5595bd14a3', 'num': 0.05573842414817931}
{'str': 'ed593ec2ccb2cd3aea32', 'num': 0.6086888190698907}
{'str': '42d0ba8c2804367682fa', 'num': 0.4834340952481363}
{'str': '9271c95aff3fae4c6345', 'num': 0.14081278646795903}
{'str': 'bb972f957863b96cd699', 'num': 0.055997589476172505}
{'str': '3f39b0842e60d0f1b12c', 'num': 0.7859431119786703}
{'str': 'c01fe636520f444eaa1e', 'num': 0.8509112499268784}
{'str': '442e729ee78ffd6ed121', 'num': 0.22341010002993222}
{'str': '9e96b0284b97f9c11f8e', 'num': 0.8266378277426586}
{'str': 'b92698ecbc3a16bac69f', 'num': 0.8277821253981041}
{'str': '2f443a23bebf74bd0a33', 'num': 0.2067784282883527}
